Dates,logret_rep,logret_dem,SPX Index,Party
2012-02-03,-0.004770238,-0.005881184,-0.003276022,0
2012-03-03,-0.004962092,0.00228075,-0.001773524,0
2012-04-03,0.01745061,-7.74E-05,0.004675686,0
2012-05-03,-0.004381933,-0.002082511,-0.00771393,0
2012-08-03,0.004068168,-0.001446686,0.007321227,0
2012-09-03,-0.005584148,-0.002836355,-0.008565524,0
2012-10-03,-0.002725583,-0.004053557,-0.001066425,0
2012-11-03,0.013427591,0.009533122,0.011416571,0
2012-12-03,0.004068589,-0.001299703,0.002731491,0
12/15/03,-0.007659068,-0.006445675,-0.005695148,0
12/16/03,0.002411616,-0.000215082,0.006616391,0
12/17/03,-0.002302761,0.006732331,0.001254874,0
12/18/03,0.028676568,0.008928652,0.011719479,0
12/19/03,0.002076423,-0.000490763,-0.000468356,0
12/22/03,0.008106354,0.018611044,0.003923731,0
12/23/03,0.007555892,-0.005957766,0.002814124,0
12/24/03,0.002069521,-0.002294593,-0.00180817,0
12/25/03,0,0,0,0
12/26/03,0.002549113,0.000752551,0.001689552,0
12/29/03,0.011806185,0.009805284,0.012324619,0
12/30/03,-0.001985504,-0.000260165,0.000144201,0
12/31/03,0.001734649,-0.00040813,0.002052612,0
2001-01-04,0,0,0,0
2001-02-04,-0.00116974,-0.00429008,-0.003098543,0
2001-05-04,0.016961528,0.00624523,0.012319159,0
2001-06-04,-0.002334514,0.001878895,0.001291248,0
2001-07-04,0.005690049,-0.001823595,0.002364446,0
2001-08-04,0.006022467,-0.001131675,0.004950746,0
2001-09-04,-0.001949004,-0.006651026,-0.008927284,0
2001-12-04,0.002201897,-0.001978354,0.004775274,0
1/13/04,0.000686247,0.001485808,-0.005345918,0
1/14/04,0.009839284,0.005793646,0.008260326,0
1/15/04,-0.001971358,-0.003544147,0.001352445,0
1/16/04,0.005252143,0.003697408,0.00684898,0
1/19/04,0,0,0,0
1/20/04,0.001277281,-0.000755302,-0.000930396,0
1/21/04,0.009571141,0.013537117,0.0077415,0
1/22/04,-0.003212542,0.001031165,-0.003211789,0
1/23/04,-0.001975009,-0.005875709,-0.002091456,0
1/26/04,0.01157172,0.006147829,0.012033651,0
1/27/04,-0.014872666,-0.003162811,-0.009846041,0
1/28/04,-0.016241347,-0.014880404,-0.013703004,0
1/29/04,-0.000225378,0.006692488,0.004985425,0
1/30/04,-0.0088228,-0.006279757,-0.002639887,0
2002-02-04,-0.001136516,-0.003719386,0.003644567,0
2002-03-04,-0.00927489,-0.001028363,0.000678029,0
2002-04-04,-0.007477928,0.002063981,-0.008397617,0
2002-05-04,0.00117741,0.004955673,0.001826954,0
2002-06-04,0.01213863,0.012008392,0.012477323,0
2002-09-04,-0.000802637,0.000463749,-0.002584807,0
2002-10-04,0.002867586,0.006124681,0.00501456,0
2002-11-04,0.018091519,0.006311926,0.010610962,0
2002-12-04,-0.000544255,-0.008881565,-0.00489206,0
2/13/04,-0.00450809,-0.00515693,-0.005483233,0
2/16/04,0,0,0,0
2/17/04,0.004943542,0.005814767,0.009709995,0
2/18/04,-0.008164801,-0.000693005,-0.004478505,0
2/19/04,-0.005152305,0.000394915,-0.004141153,0
2/20/04,-0.001038423,-0.004461993,-0.002575105,0
2/23/04,0.002814876,-0.001255537,-0.002730736,0
2/24/04,-0.006405115,-0.002564321,-0.001666609,0
2/25/04,0.00445537,-0.005564677,0.004012692,0
2/26/04,0.004603781,0.00593612,0.001083641,0
2/27/04,0.001094715,0.006082826,2.62E-05,0
2003-01-04,0.009921289,0.003514037,0.009578934,0
2003-02-04,-0.014063112,-0.002198426,-0.00595214,0
2003-03-04,0.004990673,0.000567426,0.001686854,0
2003-04-04,0.003439556,0.001238038,0.003330561,0
2003-05-04,0.007665615,0.013734501,0.00172164,0
2003-08-04,-0.004421129,-0.00544476,-0.008385175,0
2003-09-04,-0.004291035,-0.003322243,-0.005796003,0
2003-10-04,-0.017085168,-0.010299251,-0.014741023,0
2003-11-04,-0.016510741,-0.008580609,-0.015340983,0
2003-12-04,0.016741649,0.009485516,0.012382586,0
3/15/04,-0.011957629,-0.012981227,-0.014453794,0
3/16/04,0.003131787,0.003309341,0.005606757,0
3/17/04,0.010851411,0.011113576,0.01168086,0
3/18/04,0.007204845,-0.000676505,-0.001273335,0
3/19/04,-0.016019364,-0.006133448,-0.011236174,0
3/22/04,-0.020751874,-0.009596125,-0.013042204,0
3/23/04,-0.005373012,-0.00242025,-0.001324594,0
3/24/04,-0.009310087,0.000851926,-0.002397863,0
3/25/04,0.007038177,0.018628626,0.016232883,0
3/26/04,0.003685419,-0.003176195,-0.001019281,0
3/29/04,0.018780754,0.008698007,0.012920876,0
3/30/04,0.014221636,0.00177635,0.004027621,0
3/31/04,0.004191248,0.005533102,-0.000701222,0
2004-01-04,0.003363047,0.000215195,0.005278132,0
2004-02-04,0.009893004,0.000468589,0.008478577,0
2004-05-04,0.011197087,0.001966351,0.007642749,0
2004-06-04,-0.005471338,-0.003677086,-0.002096811,0
2004-07-04,-0.002362275,-0.006633122,-0.006667594,0
2004-08-04,0.006813921,-0.010515194,-0.001061473,0
2004-09-04,0,0,0,0
2004-12-04,0.007710376,-0.005363932,0.005147701,0
4/13/04,-0.015436061,-0.011986995,-0.01385736,0
4/14/04,0.000713938,-0.007697231,-0.001125084,0
4/15/04,0.003523195,0.002424565,0.000593706,0
4/16/04,0.001171451,0.010797972,0.005098423,0
4/19/04,0.00581365,-0.005001963,0.001065877,0
4/20/04,-0.024173902,-0.008871295,-0.015679323,0
4/21/04,0.005540259,0.015874609,0.005298286,0
4/22/04,0.022223711,0.024400611,0.013993038,0
4/23/04,-0.005696858,0.004126936,0.000587583,0
4/26/04,0.004760973,-0.005213281,-0.004454937,0
4/27/04,0.009893326,0.005189623,0.00226949,0
4/28/04,-0.012764218,-0.002070675,-0.013890833,0
4/29/04,-0.012019083,-0.007654932,-0.007619766,0
4/30/04,-0.009229277,-0.004201217,-0.005924743,0
2005-03-04,0.012668577,0.004277716,0.009151448,0
2005-04-04,-0.000454302,0.001026801,0.00184172,0
2005-05-04,0.004355188,-0.006022833,0.001767006,0
2005-06-04,-0.011556303,-0.004497591,-0.00674566,0
2005-07-04,-0.018216151,-0.022913513,-0.013820502,0
2005-10-04,-0.017546979,-0.005368814,-0.010595665,0
2005-11-04,0.01340392,0.003907224,0.00763324,0
2005-12-04,0.005123216,0.001772956,0.001669153,0
5/13/04,-0.002470332,0.000786372,-0.000765822,0
5/14/04,0.000762567,0.003958576,-0.000675139,0
5/17/04,-0.007312856,-0.005927755,-0.010643279,0
5/18/04,0.009335921,0.004794622,0.006793586,0
5/19/04,-0.005456166,-0.008182904,-0.002577782,0
5/20/04,6.89E-05,0.003775848,0.000468348,0
5/21/04,0.004351662,0.003449687,0.004004129,0
5/24/04,0.004577252,0.005864983,0.001690293,0
5/25/04,0.019611865,0.014799886,0.015975273,0
5/26/04,0.004354106,0.004757826,0.001696597,0
5/27/04,0.005269617,0.009847983,0.005670298,0
5/28/04,0.002857471,0.001387774,-0.000535246,0
5/31/04,0,0,0,0
2006-01-04,0.014857798,-0.002340988,0.000463896,0
2006-02-04,0.000675276,0.004979946,0.003374606,0
2006-03-04,-0.010884111,-0.00483685,-0.00744997,0
2006-04-04,0.002252854,0.006431686,0.005234164,0
2006-07-04,0.017573648,0.01086769,0.015838275,0
2006-08-04,-0.000439188,-0.000770688,0.001542101,0
2006-09-04,-0.012450683,-0.006908564,-0.009544785,0
2006-10-04,0.004791331,0.005646735,0.004533035,0
2006-11-04,0,0,0,0
6/14/04,-0.009318443,-0.007993708,-0.009886187,0
6/15/04,0.013924812,0.00742947,0.005954033,0
6/16/04,0.007126798,0.003034123,0.001368309,0
6/17/04,0.000762733,-0.001148327,-0.001332975,0
6/18/04,0.003312364,0.000780417,0.002620124,0
6/21/04,-0.006471335,-0.001241516,-0.004167188,0
6/22/04,0.002710603,-0.002247846,0.003629608,0
6/23/04,0.054741316,0.01125171,0.008470647,0
6/24/04,-0.005143297,-0.000441929,-0.002985064,0
6/25/04,-0.006937826,-0.005592454,-0.005467953,0
6/28/04,-0.003213898,0.000804816,-0.000952473,0
6/29/04,0.010291014,-0.003697001,0.002511512,0
6/30/04,0.007364084,0.002622998,0.004075472,0
2007-01-04,-0.009273679,-0.013056673,-0.010485694,0
2007-02-04,0.005493978,-0.002939939,-0.003158383,0
2007-05-04,0,0,0,0
2007-06-04,-0.00768245,-0.000311362,-0.008181738,0
2007-07-04,-0.002421313,0.00397236,0.001897483,0
2007-08-04,-0.012671223,-0.007629694,-0.008278609,0
2007-09-04,0.002025676,0.005490328,0.003330456,0
2007-12-04,-0.001468107,0.004945053,0.001382927,0
7/13/04,-0.00252272,0.000320724,0.000708682,0
7/14/04,-0.002912452,0.005450903,-0.003296494,0
7/15/04,-0.007251809,0.002047448,-0.004309885,0
7/16/04,0.00059108,-0.001363279,-0.00480056,0
7/19/04,-0.0041225,0.001190207,-0.000444991,0
7/20/04,0.005345216,0.004735911,0.007033072,0
7/21/04,-0.044654383,-0.015508245,-0.01343009,0
7/22/04,0.022166396,-0.011394,0.002711427,0
7/23/04,-0.020722114,-0.00480724,-0.009757069,0
7/26/04,-0.006245824,-0.003292676,-0.00196289,0
7/27/04,0.008161444,0.00890764,0.009876623,0
7/28/04,-0.0007744,0.012828222,0.000538751,0
7/29/04,0.008012831,0.003775195,0.004563161,0
7/30/04,0.008503956,0.000649657,0.001171582,0
2008-02-04,0.00048517,0.009455678,0.00443773,0
2008-03-04,-0.009542988,-0.005977837,-0.006282003,0
2008-04-04,-0.009497324,0.002670384,-0.000964373,0
2008-05-04,-0.022390634,-0.014542306,-0.01645497,0
2008-06-04,-0.019685727,-0.008131713,-0.015601784,0
2008-09-04,0.008598457,-0.000843163,0.001174156,0
2008-10-04,0.013392844,0.013706904,0.012890406,0
2008-11-04,-0.004521159,-0.001703161,-0.003007186,0
2008-12-04,-0.015229626,-0.009593843,-0.011753126,0
8/13/04,-0.001553606,-0.001297055,0.001475543,0
8/16/04,0.016235384,0.013072428,0.013562755,0
8/17/04,0.003682183,-0.001383445,0.002193379,0
8/18/04,0.021882289,0.013269857,0.01236648,0
8/19/04,-0.006821403,-0.005021276,-0.003604102,0
8/20/04,0.01625539,0.010134027,0.006503553,0
8/23/04,-0.004437237,-0.005161155,-0.002433879,0
8/24/04,0.001998845,0.002335055,0.000465356,0
8/25/04,0.011926257,0.003095426,0.007968604,0
8/26/04,0.002624453,0.002134717,0.000117644,0
8/27/04,0.005349118,0.001694462,0.002422206,0
8/30/04,-0.010951624,-0.003579276,-0.007811832,0
8/31/04,0.007954713,0.005609193,0.004620162,0
2009-01-04,0.007491416,0.000136451,0.00151121,0
2009-02-04,0.015050158,0.015457209,0.011150092,0
2009-03-04,-0.004673343,0.001708077,-0.004193667,0
2009-06-04,0,0,0,0
2009-07-04,0.002120507,0.005251685,0.006863777,0
2009-08-04,-0.00520062,-0.003568185,-0.004495956,0
2009-09-04,0.005271625,-0.010700443,0.001888439,0
2009-10-04,0.010613647,0.003831454,0.004941365,0
9/13/04,0.013985762,-0.00472541,0.001689084,0
9/14/04,0.013728162,-0.0006481,0.002227004,0
9/15/04,-0.003119086,-0.003135559,-0.007079676,0
9/16/04,0.001622027,0.006090444,0.002789825,0
9/17/04,0.000989998,0.001859536,0.00448481,0
9/20/04,-0.002380597,-0.006851627,-0.005642579,0
9/21/04,0.014956037,0.00656335,0.006306927,0
9/22/04,-0.017371402,-0.010746548,-0.014035881,0
9/23/04,-0.005542495,-0.001989924,-0.004680645,0
9/24/04,0.003141464,0.007101976,0.001577664,0
9/27/04,-0.009344911,-0.003005972,-0.005954039,0
9/28/04,0.005548503,0.004127972,0.005908997,0
9/29/04,0.008928181,0.002345428,0.004260949,0
9/30/04,-0.023947363,0.003000508,-0.000197364,0
2010-01-04,0.017110539,0.011247897,0.015066534,0
2010-04-04,0.008848746,0.002183098,0.003238233,0
2010-05-04,0.000778859,-0.00069725,-0.000608023,0
2010-06-04,0.007498948,0.009873858,0.006650497,0
2010-07-04,-0.006335367,-0.00902507,-0.010032205,0
2010-08-04,-0.011050166,-0.000176869,-0.007555112,0
2010-11-04,0.003691398,-0.001444429,0.00200309,0
2010-12-04,-0.000613182,-0.000929351,-0.002270472,0
10/13/04,-0.014495257,-0.000980098,-0.007327285,0
10/14/04,-0.003097362,-0.004493364,-0.009346284,0
10/15/04,0.00353187,0.00890084,0.004440452,0
10/18/04,0.004989542,0.010785671,0.005238017,0
10/19/04,-0.007379869,-0.017893684,-0.009732854,0
10/20/04,0.002818922,0.003713416,0.000389689,0
10/21/04,-0.000793062,0.011259467,0.002560914,0
10/22/04,-0.033559052,-0.00285329,-0.009772035,0
10/25/04,-0.003169108,-0.00078264,-0.000839976,0
10/26/04,0.006197493,0.014422288,0.014760683,0
10/27/04,0.009932007,0.007383504,0.012797013,0
10/28/04,0.004719152,0.002134133,0.001811048,0
10/29/04,0.002866573,0.000808295,0.002445032,0
2011-01-04,0.000319541,0.004692453,0.00027425,0
2011-02-04,-0.002310928,-0.001191577,3.54E-05,0
2011-03-04,0.010086696,0.010207581,0.01111836,0
2011-04-04,0.002053967,0.024394397,0.016036025,0
2011-05-04,0.00218136,-0.004861258,0.00386625,0
2011-08-04,-0.004488007,0.003722063,-0.001098213,0
2011-09-04,-0.007192925,0.002933382,-0.000695586,0
2011-10-04,0.002698816,-0.007423658,-0.001005591,0
2011-11-04,0.009647322,0.013578478,0.009048209,0
2011-12-04,0.012282503,0.010571756,0.009068414,0
11/15/04,-0.004638985,-0.000215265,-0.000295609,0
11/16/04,-0.008239547,-0.009692481,-0.00711246,0
11/17/04,0.005404087,-0.003634873,0.005523118,0
11/18/04,-0.009564363,0.000261236,0.00136124,0
11/19/04,-0.010564664,-0.007651857,-0.011224092,0
11/22/04,0.006608715,0.008472328,0.005878411,0
11/23/04,0.002874652,0.005904604,-0.000254866,0
11/24/04,0.005814793,0.005090297,0.004087003,0
11/25/04,0,0,0,0
11/26/04,0.000971067,-0.000125975,0.000752831,0
11/29/04,-0.005008338,-0.005491667,-0.003455844,0
11/30/04,0.002663034,-0.008222932,-0.004038451,0
2012-01-04,0.000133043,0.012028276,0.014840518,0
2012-02-04,-0.003620673,-0.000765086,-0.000873326,0
2012-03-04,-0.000209599,0.007162282,0.000705438,0
2012-06-04,-0.002950945,-0.001222621,-0.000772648,0
2012-07-04,-0.016088949,-0.00669086,-0.011126574,0
2012-08-04,0.00949839,0.004641821,0.004856168,0
2012-09-04,0.005528594,0.003768362,0.005421484,0
2012-10-04,-0.006371321,0.003282582,-0.001043227,0
12/13/04,0.014766936,0.009070188,0.00894973,0
12/14/04,0.006551628,0.004726438,0.003913313,0
12/15/04,0.003441309,0.000904857,0.001942635,0
12/16/04,-0.005216581,-0.002850346,-0.002083914,0
12/17/04,-0.006346291,-0.001966104,-0.007499733,0
12/20/04,-0.005636382,0.000774806,0.000360003,0
12/21/04,0.012967466,0.009256356,0.008999686,0
12/22/04,0.00167761,0.00285315,0.003411983,0
12/23/04,0.00192486,-0.003597901,0.000462867,0
12/24/04,0,0,0,0
12/27/04,0.003596021,-0.003154166,-0.004314617,0
12/28/04,0.009749527,0.007464616,0.007128533,0
12/29/04,0.000435243,0.00195863,-7.42E-05,0
12/30/04,-0.004029589,4.03E-05,8.24E-05,0
12/31/04,-0.001142022,-0.00598176,-0.00134407,0
2001-03-05,-0.013852206,-0.005106025,-0.008152489,0
2001-04-05,-0.015397013,-0.009175089,-0.011740082,0
2001-05-05,0.00733472,-0.012547695,-0.00363439,0
2001-06-05,0.003841199,0.010519396,0.003491288,0
2001-07-05,-0.000816281,0.004553517,-0.001423716,0
2001-10-05,-0.00141516,0.001868051,0.003408477,0
2001-11-05,-0.007016025,-0.008422083,-0.006109836,0
2001-12-05,0.000860201,0.003370457,0.003973532,0
1/13/05,-0.004637563,-0.00430423,-0.008667581,0
1/14/05,0.006277221,0.007456625,0.005986546,0
1/17/05,0,0,0,0
1/18/05,0.011668506,0.008621886,0.009628304,0
1/19/05,-0.010296979,-0.006235373,-0.009535443,0
1/20/05,-0.020451371,-0.01058624,-0.007813467,0
1/21/05,-0.00682726,-0.006843701,-0.006435446,0
1/24/05,-0.005757436,-0.007348156,-0.003534027,0
1/25/05,0.007184425,0.00628858,0.003996301,0
1/26/05,0.009871554,0.002794151,0.004832495,0
1/27/05,-0.002036875,0.001233874,0.000408751,0
1/28/05,-0.013675057,0.0033643,-0.002719629,0
1/31/05,0.014390973,0.007886228,0.008424664,0
2002-01-05,0.00836406,0.005037022,0.006867255,0
2002-02-05,-0.001833075,0.004413039,0.003164626,0
2002-03-05,-0.012339553,1.07E-05,-0.002761146,0
2002-04-05,0.012789656,0.012634627,0.010982508,0
2002-07-05,-0.009307576,-0.001257439,-0.00108951,0
2002-08-05,0.005032836,-0.005349889,0.000482525,0
2002-09-05,-0.010907522,-0.00313289,-0.00861221,0
2002-10-05,0.006329318,0.002845496,0.004202601,0
2002-11-05,0.01543813,0.002584924,0.006901718,0
2/14/05,0.005644986,0.002536201,0.000696679,0
2/15/05,0.004948563,0.005930175,0.00329435,0
2/16/05,0.000378811,-0.005136124,0.000181784,0
2/17/05,-0.005879292,-0.006835592,-0.00795495,0
2/18/05,0.024234616,-0.00191976,0.000699318,0
2/21/05,0,0,0,0
2/22/05,-0.012712821,-0.02106032,-0.014612017,0
2/23/05,0.00401452,0.007649099,0.005591688,0
2/24/05,0.018448957,0.008674973,0.007862859,0
2/25/05,0.014464473,0.012573925,0.009263741,0
2/28/05,-0.009103329,-0.010801474,-0.006434885,0
2003-01-05,2.69E-05,0.004804485,0.005642079,0
2003-02-05,0.005889482,-0.004809981,-0.000272672,0
2003-03-05,0.00025022,0.005812833,0.000322241,0
2003-04-05,0.005435714,0.009571272,0.009578342,0
2003-07-05,0.005301856,0.005572552,0.002606818,0
2003-08-05,-0.005104623,-0.00788898,-0.004810337,0
2003-09-05,-0.014577904,-0.014560556,-0.010237309,0
2003-10-05,-0.00755705,0.004334236,0.001854106,0
2003-11-05,-0.00192718,-0.005455932,-0.007612111,0
3/14/05,0.007903128,0.008209527,0.005608866,0
3/15/05,-0.008512404,-0.003972146,-0.00755229,0
3/16/05,-0.006194492,-0.011456901,-0.008114655,0
3/17/05,0.006674589,0.002951781,0.00179962,0
3/18/05,0.000392717,-0.003417366,-0.000479022,0
3/21/05,-0.004272359,-0.005015422,-0.004929584,0
3/22/05,-0.014680704,-0.009380967,-0.010256936,0
3/23/05,-0.005151779,-0.00278621,0.000699587,0
3/24/05,-0.005488757,0.007527519,-0.000947119,0
3/25/05,0,0,0,0
3/28/05,0.001799068,0.000752569,0.002438506,0
3/29/05,-0.007211642,-0.012081267,-0.007625142,0
3/30/05,0.017643808,0.014983868,0.013678588,0
3/31/05,0.006167811,-0.001381238,-0.000694327,0
2004-01-05,-0.000601245,-0.005624099,-0.006517947,0
2004-04-05,0.000726155,0.002277746,0.002724519,0
2004-05-05,0.001318287,0.001150082,0.004470826,0
2004-06-05,0.00664644,-0.001438039,0.002265945,0
2004-07-05,0.008436343,0.00592093,0.005953175,0
2004-08-05,-0.009648541,-0.007522747,-0.008379961,0
2004-11-05,-3.85E-05,0.000241232,8.47E-06,0
2004-12-05,0.002911047,0.006599396,0.005529844,0
4/13/05,-0.016570276,-0.013641199,-0.011831351,0
4/14/05,-0.007197647,-0.018779307,-0.010052143,0
4/15/05,-0.023873604,-0.019887773,-0.016861816,0
4/18/05,0.007689992,0.0079161,0.002936295,0
4/19/05,0.007568123,0.006692082,0.00591625,0
4/20/05,-0.004824401,-0.011241359,-0.013343545,0
4/21/05,0.023572807,0.016179151,0.019544029,0
4/22/05,-0.00400078,-0.004720764,-0.006773177,0
4/25/05,0.0055358,0.009022321,0.00862499,0
4/26/05,-0.004476587,-0.014488691,-0.008954871,0
4/27/05,-0.00902844,-0.001715154,0.004020594,0
4/28/05,-0.00876997,-0.017349471,-0.011445594,0
4/29/05,0.008050112,0.00565352,0.011851952,0
2005-02-05,0.010577551,0.012382729,0.004579548,0
2005-03-05,-0.003621835,0.000882165,-0.000852225,0
2005-04-05,0.013851953,0.015060484,0.012393069,0
2005-05-05,-0.001823399,-0.005940129,-0.002572097,0
2005-06-05,0.006069962,-0.002341074,-0.00109216,0
2005-09-05,0.007251477,0.009209849,0.006373974,0
2005-10-05,-0.009088757,-0.010655892,-0.010763155,0
2005-11-05,0.001875069,0.000500279,0.004184268,0
2005-12-05,-0.017937981,-0.016920322,-0.010083888,0
5/13/05,-0.008862085,-0.013238384,-0.004590634,0
5/16/05,0.00309992,0.011103895,0.010035692,0
5/17/05,0.010301971,0.006419615,0.006933163,0
5/18/05,0.011339295,0.022304772,0.009968888,0
5/19/05,0.016811052,0.003993703,0.004645222,0
5/20/05,0.002204038,0.001619953,-0.001512377,0
5/23/05,0.010052876,0.002776112,0.003843673,0
5/24/05,0.002301314,-0.009176348,0.000175885,0
5/25/05,-0.00054801,-0.005113481,-0.003405929,0
5/26/05,0.006255299,0.005391346,0.006374544,0
5/27/05,0.003084921,0.001747957,0.000968119,0
5/30/05,0,0,0,0
5/31/05,-0.000647861,0.002466332,-0.006091355,0
2006-01-05,0.01391958,0.008949619,0.008998419,0
2006-02-05,0.006707512,0.004853094,0.001678745,0
2006-03-05,-0.009409606,-0.006710354,-0.006890804,0
2006-06-05,-0.000569769,0.002405122,0.001245023,0
2006-07-05,-0.003361342,0.001922662,-0.000208788,0
2006-08-05,-0.002188371,-0.00431546,-0.002165616,0
2006-09-05,0.010938576,-0.004878331,0.00522626,0
2006-10-05,-0.00381214,0.006437232,-0.002350941,0
6/13/05,0.004237985,0.003498606,0.002259342,0
6/14/05,0.002073401,0.008117851,0.002569937,0
6/15/05,0.001702755,0.003042966,0.002215318,0
6/16/05,0.009223383,0.003956127,0.003623522,0
6/17/05,0.01179783,0.005097479,0.004942512,0
6/20/05,0.000387242,-0.003038929,-0.000706929,0
6/21/05,-0.015512069,-0.003197862,-0.002049628,0
6/22/05,-0.001209839,-0.001847632,0.000222452,0
6/23/05,-0.011961224,-0.009912223,-0.010892136,0
6/24/05,-0.001293845,-0.012442243,-0.00765794,0
6/27/05,-0.000895689,0.002577148,-0.000738794,0
6/28/05,0.001420412,0.020620757,0.009096064,0
6/29/05,-0.003422218,-0.004514682,-0.001432486,0
6/30/05,-0.006700488,-0.006103659,-0.007126219,0
2007-01-05,0.005145784,0.007815049,0.002607126,0
2007-04-05,0,0,0,0
2007-05-05,0.012806669,0.006869703,0.008793812,0
2007-06-05,-0.011958308,-0.008362696,-0.008375293,0
2007-07-05,0.003443168,0.000140394,0.002449005,0
2007-08-05,0.012438622,0.016457248,0.01161139,0
2007-11-05,0.004600924,0.00739902,0.006235368,0
2007-12-05,0.004362721,0.004783091,0.002268958,0
7/13/05,0.004637704,-0.00167553,0.000883255,0
7/14/05,0.00805555,-0.0007346,0.002620634,0
7/15/05,-0.00186871,0.009401048,0.001157096,0
7/18/05,-0.008671984,0.000948494,-0.005545021,0
7/19/05,0.015954321,-0.000305642,0.006708915,0
7/20/05,0.004776302,0.010837454,0.004747326,0
7/21/05,0.001966283,-0.012403766,-0.006628135,0
7/22/05,0.001336481,0.005049635,0.005388702,0
7/25/05,-0.00251738,-0.004190841,-0.003768226,0
7/26/05,0.001164201,0.003099872,0.001731574,0
7/27/05,0.021383778,0.002740506,0.004562499,0
7/28/05,0.014079492,0.01241754,0.005587575,0
7/29/05,-0.008493523,-0.002369809,-0.007700107,0
2008-01-05,0.003769297,-0.004961843,0.000947549,0
2008-02-05,0.01026578,0.007318123,0.007074122,0
2008-03-05,-0.000111709,0.001748103,0.000747237,0
2008-04-05,-0.006557405,-0.01154532,-0.007408606,0
2008-05-05,-0.005638675,-0.015210487,-0.007667728,0
2008-08-05,0.003376972,-0.006784455,-0.002686209,0
2008-09-05,0.005783043,0.007953456,0.006722345,0
2008-10-05,0.002583415,-0.000643026,-0.00182889,0
2008-11-05,0.008020396,0.003938354,0.007037087,0
2008-12-05,-0.006720435,-0.004013683,-0.006012497,0
8/15/05,-0.002457985,0.003762108,0.002824379,0
8/16/05,-0.016636856,-0.005496321,-0.011845843,0
8/17/05,-0.005778006,-0.002399213,0.000737832,0
8/18/05,-0.009231066,-0.001315758,-0.001000303,0
8/19/05,-0.001527337,-0.000694579,0.000565868,0
8/22/05,-0.000409267,0.004721246,0.001654762,0
8/23/05,-0.007987938,-0.000908844,-0.003410818,0
8/24/05,-0.006688648,-0.00184665,-0.00657561,0
8/25/05,-1.24E-05,0.005654628,0.002312159,0
8/26/05,-0.007209481,-0.00256348,-0.006031067,0
8/29/05,0.01057005,0.001784051,0.005940333,0
8/30/05,0.0019675,-0.010127506,-0.003197438,0
8/31/05,0.012997681,0.005402491,0.009815868,0
2009-01-05,0.008399285,0.001242312,0.001031975,0
2009-02-05,-0.005908523,0.001314452,-0.002926699,0
2009-05-05,0,0,0,0
2009-06-05,0.018543411,0.018385509,0.012539886,0
2009-07-05,0.00415752,0.005079353,0.002405103,0
2009-08-05,0.003173924,-0.007960216,-0.003800607,0
2009-09-05,0.016798779,0.007364747,0.007933244,0
2009-12-05,0.000308785,-0.001175846,-0.000741326,0
9/13/05,0.001514947,-0.009725995,-0.007573587,0
9/14/05,-0.002988779,-0.006309024,-0.003286747,0
9/15/05,0.000294399,0.007494448,0.000464379,0
9/16/05,0.015676357,0.006159741,0.008257538,0
9/19/05,-0.003269489,-0.010329492,-0.00558138,0
9/20/05,-0.00687544,-0.016055028,-0.00788629,0
9/21/05,-0.005022831,-0.022440945,-0.009171169,0
9/22/05,-0.000609381,0.007443387,0.003645635,0
9/23/05,0.001681013,0.003287638,0.000551461,0
9/26/05,0.01006909,4.17E-05,0.000279729,0
9/27/05,-0.001879711,-0.002726413,2.47E-05,0
9/28/05,0.001893286,0.008262617,0.001011285,0
9/29/05,0.007565382,0.005903825,0.008827786,0
9/30/05,-0.001214129,0.003474565,0.000920012,0
2010-03-05,0.002403043,0.003421384,-0.001718584,0
2010-04-05,-0.017285788,-0.012320886,-0.010019869,0
2010-05-05,-0.018106979,-0.022347869,-0.014999078,0
2010-06-05,-0.012434462,0.003862533,-0.004104065,0
2010-07-05,0.005741218,-0.006536356,0.003694415,0
2010-10-05,-0.003522697,-0.009525655,-0.007191951,0
2010-11-05,0.002235491,-0.005179474,-0.002074025,0
2010-12-05,-0.0177293,-0.01161778,-0.006086662,0
10/13/05,-0.00563807,-0.001401966,-0.000713521,0
10/14/05,0.009176475,0.005850416,0.008233912,0
10/17/05,0.010771184,0.009959034,0.002970545,0
10/18/05,-0.014872551,-0.010061883,-0.010100414,0
10/19/05,0.005792053,0.007669086,0.014845043,0
10/20/05,-0.023400475,-0.012534097,-0.015133675,0
10/21/05,0.008999122,-0.000483743,0.001518629,0
10/24/05,0.030140861,0.021819602,0.016637836,0
10/25/05,0.003920751,-0.001018279,-0.002370698,0
10/26/05,-0.013623088,-0.019902734,-0.00432176,0
10/27/05,-0.027426015,-0.011350913,-0.010530499,0
10/28/05,0.013593746,0.018886765,0.016413878,0
10/31/05,0.007716782,0.015452648,0.007150549,0
2011-01-05,0.003870375,-0.006676517,-0.003527311,0
2011-02-05,0.017899786,0.010493699,0.009927611,0
2011-03-05,0.021641764,0.00467979,0.004255151,0
2011-04-05,-0.008840949,-0.002371323,0.000163929,0
2011-07-05,-0.001727488,0.003309143,0.002185883,0
2011-08-05,0.006245519,-0.007047349,-0.003457036,0
2011-09-05,-0.003707413,0.000292893,0.001689051,0
2011-10-05,0.002265085,0.007858175,0.008410849,0
2011-11-05,0.010152865,0.004038304,0.003041772,0
11/14/05,0.003362588,-0.000586031,-0.000769708,0
11/15/05,-0.004825616,-0.00418797,-0.00385745,0
