Dates,EXC,F,APTV,STZ,EL,SPWR,CO,WMT,HD,NEE,CSX,MCD,SPG,FSLR,NSC,Party
2002-12-13,13.65318489,5.943393707,,11.47049427,10.17961788,,,35.59640121,18.0038681,15.45726109,3.440575361,10.79450893,15.38851261,,13.38143635,0
2002-12-16,13.65318489,6.090445995,,11.65481377,9.977351189,,,36.58244324,18.22218513,15.49612713,3.603764296,10.81940842,15.48483086,,13.60182381,0
2002-12-17,13.63497257,6.053683281,,11.49412251,9.911155701,,,35.87812805,17.53314018,15.48835564,3.628490686,9.954104424,15.40226936,,13.56738758,0
2002-12-18,13.53604794,5.949521542,,11.48466969,9.85599041,,,35.536026,17.37623024,15.55054665,3.587691784,9.935430527,15.32430172,,13.34700108,0
2002-12-19,13.36684608,5.992412567,,11.48466969,9.85599041,,,35.38084412,17.01464272,15.33028793,3.528351307,9.736225128,15.34264183,,13.22991943,0
2002-12-20,13.53604794,5.992412567,,11.46103859,9.745659828,,,35.82521057,16.93960762,15.44430828,3.556786776,9.804701805,15.36099339,,13.62936974,0
2002-12-23,13.63497257,5.900503159,,11.45631409,9.741983414,,,34.97880173,16.68035507,15.54796219,3.527115345,9.680198669,15.47566128,,13.51917362,0
2002-12-24,13.61414623,5.882120132,,11.33342934,9.653718948,,,35.05638504,16.50980377,15.44430828,3.558022261,9.636618614,15.52610779,,13.42965126,0
2002-12-25,13.61414623,5.882120132,,11.33342934,9.653718948,,,35.05638504,16.50980377,15.44430828,3.558022261,9.636618614,15.52610779,,13.42965126,0
2002-12-26,13.72607422,5.998538971,,11.31925297,9.61694622,,,35.09870148,16.50298119,15.49612713,3.548132896,9.698870659,15.47107029,,13.62248039,0
2002-12-27,13.53604794,5.869866848,,11.10184574,9.46984005,,,34.6754837,16.21644783,15.37433434,3.486316919,9.649069786,15.45730686,,13.305686,0
2002-12-30,13.71827316,5.882120132,,11.24835873,9.624300957,,,35.71942139,16.15504265,15.65938663,3.485079288,9.804701805,15.65912247,,13.6569252,0
2002-12-31,13.73648739,5.698304176,,11.2058239,9.708886147,,,35.62772369,16.38700104,15.58164883,3.499915838,10.0101347,15.62702656,,13.76710606,0
2003-01-01,13.73648739,5.698304176,,11.2058239,9.708886147,,,35.62772369,16.38700104,15.58164883,3.499915838,10.0101347,15.62702656,,13.76710606,0
2003-01-02,14.00200272,6.090445995,,11.64063549,9.863345146,,,36.39657593,16.97371483,15.89260387,3.635908842,10.3027153,15.87928486,,14.11146164,0
2003-01-03,14.03844643,5.931138515,,11.01204872,9.984707832,,,35.26800919,14.58593178,15.85632038,3.600056887,10.03503609,15.9343338,,14.02192783,0
2003-01-06,14.36643124,6.170101643,,10.80882454,10.1244545,,,35.40200424,14.88610744,16.42900848,3.680415392,10.36496639,16.12239075,,14.38004684,0
2003-01-07,13.91609859,6.20686388,,11.6500864,9.874376297,,,35.59245682,14.64050484,15.72934914,3.627253771,10.37742138,15.87011623,,14.15966797,0
2003-01-08,14.0098114,6.133338928,,11.39959812,9.778758049,,,35.26094437,14.43584251,15.75526714,3.627253771,10.4832449,15.58114815,,14.07013512,0
2003-01-09,14.01761913,6.268136024,,11.6737175,9.815535545,,,36.62228775,14.64732838,15.78635883,3.737282515,10.50192547,15.69122887,,14.32495117,0
2003-01-10,13.89007092,6.433571815,,11.79187489,9.686819077,,,36.41067505,14.7223711,15.64901829,3.770660877,10.73225689,15.46189785,,14.12523556,0
2003-01-13,14.02282524,6.482586861,,11.88639736,9.561779976,,,36.17085266,14.98161602,15.38211346,3.748410225,10.78828335,15.28301334,,14.04947376,0
2003-01-14,14.27792931,6.451950073,,11.98564625,9.554427147,,,36.26255798,15.03619671,15.50649357,3.786733627,10.55795097,15.24631691,,13.891078,0
2003-01-15,14.28834343,6.31102705,,11.79187489,9.550746918,,,35.68415451,14.92022514,15.40025234,3.758299589,10.38987255,15.18668747,,13.60182381,0
2003-01-16,14.12434673,6.390681744,,11.70679951,9.727272987,,,35.47959518,15.12488461,15.17221165,3.616127014,9.866954803,14.98487759,,13.33322716,0
2003-01-17,13.98378468,6.225245476,,12.00455284,9.708886147,,,35.24682617,15.30226135,15.09447289,3.575329304,9.617945671,14.81517029,,13.29879475,0
2003-01-20,13.98378468,6.225245476,,12.00455284,9.708886147,,,35.24682617,15.30226135,15.09447289,3.575329304,9.617945671,14.81517029,,13.29879475,0
2003-01-21,13.6974411,6.212989807,,12.31648064,9.745659828,,,34.56969452,14.87246704,14.9104948,3.550604582,9.549469948,14.76013279,,12.92000961,0
2003-01-22,13.59331799,5.96790123,,12.26449585,9.653718948,,,33.90665436,14.7223711,15.10224533,3.319418907,9.561918259,14.9757061,,12.47923756,0
2003-01-23,13.60373402,6.133338928,,12.28812218,9.94793129,,,34.25931168,14.98161602,15.15666294,3.377523899,9.337810516,15.03533077,,12.86491585,0
2003-01-24,13.31478977,5.974030018,,12.14161205,9.727272987,,,33.36351776,14.50406837,15.01932716,3.269966841,9.275559425,14.77847576,,12.5067873,0
2003-01-27,12.91391087,5.802464962,,12.01873207,9.635332108,,,33.22245407,14.05379295,14.82756519,3.215571642,9.151053429,14.5812397,,12.56877327,0
2003-01-28,13.10654163,5.863739967,,11.88639736,9.745659828,,,33.98424911,14.00603962,15.07633209,3.203208447,9.132378578,14.7417841,,12.81670761,0
2003-01-29,13.36684608,5.814204216,,11.79660034,9.716241837,,,33.92780304,14.30622005,15.15925407,3.307056904,8.951847076,14.86562347,,13.08529758,0
2003-01-30,13.23929882,5.578910828,,11.6737175,10.99237156,,,33.55397797,14.13566494,15.02968788,3.42203021,9.00165081,14.68214989,,13.29879475,0
2003-01-31,13.25751686,5.64083147,,11.84858894,11.09534645,,,33.71619415,14.25846577,15.13075352,3.465301752,8.864692688,14.99863529,,13.56738758,0
2003-02-03,13.35383606,5.696557522,,11.81550407,11.08431244,,,33.90665436,14.58593178,15.15666294,3.465301752,9.039003372,15.01697922,,13.52606392,0
2003-02-04,13.13257313,5.578910828,,11.98092175,10.99604797,,,33.25771713,14.40173244,14.94158077,3.41832304,8.902047157,15.22797298,,13.22304058,0
2003-02-05,13.06228447,5.628447533,,11.84858894,10.95927334,,,32.96851349,14.5381794,14.77055264,3.394832611,8.752638817,15.32888317,,13.43039799,0
2003-02-06,13.02584267,5.56652689,,11.68317127,10.84894371,,,33.00377274,14.75648594,14.7809248,3.413375378,8.516085625,15.46189785,,13.2990694,0
2003-02-07,12.86705685,5.448882103,,11.57919407,10.80113411,,,33.00377274,14.5381794,14.65394688,3.350325584,8.43515873,15.68205929,,13.24377251,0
2003-02-10,12.93994045,5.541760921,,11.6500864,10.79377842,,,33.16602707,14.7223711,14.67208385,3.362689018,8.528532982,15.69122887,,13.36127949,0
2003-02-11,12.62496853,5.479841232,,11.60282516,10.70552158,,,33.32823563,14.51770401,14.280797,3.294691801,8.653038025,15.64078331,,13.01566982,0
2003-02-12,12.30698109,5.417922497,,11.58391953,10.72758579,,,33.75147629,14.46313381,14.04499149,3.320655107,8.609462738,15.66830254,,13.17465115,0
2003-02-13,12.61446095,5.225972652,,11.52720737,10.69816208,,,33.60334015,14.12201309,14.28338337,3.260077477,8.447601318,15.60586262,,13.08479214,0
2003-02-14,12.62497044,5.380768776,,11.69734859,10.71287251,,,34.66843796,14.56546402,14.84311581,3.26378727,8.478733063,15.66196728,,12.8912468,0
2003-02-17,12.62497044,5.380768776,,11.69734859,10.71287251,,,34.66843796,14.56546402,14.84311581,3.26378727,8.478733063,15.66196728,,12.8912468,0
2003-02-18,12.89040089,5.529377937,,11.74460983,10.70183849,,,34.61906052,14.94068623,14.93122578,3.371343374,8.37290287,15.97988605,,13.22995281,0
2003-02-19,12.98763371,5.461264133,,11.6500864,10.60254288,,,34.40039444,14.89974785,14.80942726,3.339199781,8.404031754,16.1294899,,12.99493122,0
2003-02-20,13.1295433,5.356002331,,11.6737175,10.56209087,,,33.91370392,14.77013016,14.79129124,3.310765266,8.329329491,16.12481308,,12.90507317,0
2003-02-21,13.1689682,5.225972652,,11.65954018,10.55473232,,,34.49210358,15.28861904,14.84829807,3.352959156,8.453832626,16.2416954,,13.26451015,0
2003-02-24,13.19262123,5.133095741,,11.46576595,10.61357784,,,33.60334015,15.1317091,14.80683804,3.26485467,8.260848045,16.20429039,,12.73917866,0
2003-02-25,13.25831509,5.003063202,,11.47521877,10.52899265,,,34.16057587,15.58197594,15.11001968,3.299599648,8.18614769,16.26507378,,13.04331684,0
2003-02-26,12.98500824,5.021639824,,11.4185009,10.5400238,,,33.73736954,15.60926628,14.95392609,3.298358679,7.97449255,16.12013626,,13.30598068,0
2003-02-27,13.05859184,5.15786171,,11.61227703,10.5400238,,,33.97013474,15.76617432,14.87719345,3.225144625,8.248399734,16.26974487,,13.09861469,0
2003-02-28,12.9166832,5.151669502,,11.64063549,10.31569004,,,33.8996048,15.99812984,14.8189888,3.333103895,8.472507477,16.19494057,,13.17465115,0
2003-03-03,12.94558811,4.996872425,,11.64063549,10.5657692,,,33.70914841,15.75253582,15.03858662,3.343031406,8.211046219,16.26974487,,13.22995281,0
2003-03-04,12.7195797,4.792538643,,11.39014626,10.37085724,,,33.08137512,15.0771246,15.01741791,3.269818544,8.036740303,16.1294899,,12.87051678,0
2003-03-05,12.90879059,4.804923058,,11.29562473,10.33040142,,,33.7726326,15.11124802,15.15235329,3.335586071,7.949591637,16.25104141,,13.05022907,0
2003-03-06,12.9928894,4.61297369,,11.02150249,10.18697548,,,33.43405914,15.0771246,15.32962132,3.330621958,7.849986076,16.12481308,,12.8912468,0
2003-03-07,12.9981451,4.470560074,,10.89389515,10.27891541,,,33.9419136,15.36366844,15.24760818,3.360404015,7.980714321,16.12013626,,13.16773701,0
2003-03-10,12.79579163,4.328145981,,10.73792934,10.13548946,,,33.24361801,14.95432663,15.07298279,3.288431644,7.781506538,15.94715595,,12.57328796,0
2003-03-11,12.70643616,4.086659908,,10.77573872,9.9405756,,,33.010849,14.87908554,15.15500069,3.272299051,7.762835503,15.9845562,,12.26914978,0
2003-03-12,12.61446095,4.383874416,,11.10657597,10.10606861,,,33.50458908,15.16639996,15.21584988,3.288431644,7.706804752,15.97053051,,12.23458958,0
2003-03-13,12.6275959,4.414832592,,11.08294201,10.35246468,,,34.95057678,15.83680534,15.22908115,3.412523031,7.968265057,16.22299957,,12.58020592,0
2003-03-14,12.68278217,4.185730934,,11.01677608,10.45176315,,,34.81655884,15.72735596,15.18145561,3.344273567,8.428929329,16.29312515,,12.72536182,0
2003-03-17,13.00866032,4.451984406,,11.0545845,10.88940048,,,36.657547,16.34988594,15.28199673,3.465883017,8.528532982,16.78868866,,12.98801994,0
2003-03-18,13.05070591,4.674892902,,10.96478748,10.8857193,,,36.85505676,16.37725639,15.42751122,3.472087145,8.908273697,16.92894936,,13.06405735,0
2003-03-19,13.09012985,4.724428177,,11.03568268,11.01811123,,,37.48389816,16.79454422,15.45661449,3.465883017,9.07012558,17.11128235,,13.11935425,0
2003-03-20,13.16633224,4.643933296,,10.98842049,11.1063776,,,37.52628708,17.04766464,15.53334808,3.501870155,8.951847076,17.20479202,,13.26451015,0
2003-03-21,13.36869717,4.965912819,,10.90807152,11.36381054,,,38.62857056,17.63598061,15.79262924,3.721512318,9.119925499,17.1673851,,13.76909637,0
2003-03-24,13.07961464,4.681085587,,10.88444328,11.05488873,,,37.10942841,16.67824745,15.5042429,3.587491751,8.733965874,16.71389198,,13.26451015,0
2003-03-25,13.25568962,4.724428177,,10.91752529,11.0512104,,,37.7806778,17.17763901,15.62330437,3.550265074,8.814889908,17.03180885,,13.40966511,0
2003-03-26,13.13480091,4.736813545,,10.98842049,11.16154099,,,37.68173981,17.38971519,15.58890629,3.613553047,8.858469009,17.09258842,,13.40966511,0
2003-03-27,13.25831509,4.693468094,,10.39764309,11.19096184,,,37.83013916,17.14343834,15.68150711,3.560192823,9.026546478,17.02245522,,13.20230484,0
2003-03-28,13.29773998,4.588207245,,10.56306267,11.40058613,,,37.54044342,16.84927177,15.53070068,3.62099719,9.23820591,16.98037529,,13.17465115,0
2003-03-31,13.24780369,4.656317711,,10.72847748,11.16521931,,,36.76319885,16.66457176,15.59155178,3.539097309,9.00165081,16.75128937,,12.82903576,0
2003-04-01,13.46067429,4.631549835,,10.91752529,10.84894371,,,37.03874969,16.9587307,15.62330437,3.557710886,8.746417999,17.13466072,,12.93963432,0
2003-04-02,13.33190632,4.798731804,,11.14910984,11.02546978,,,38.20462036,17.70439529,15.66034508,3.710343361,8.914496422,17.37777138,,13.1884737,0
2003-04-03,13.04807663,4.879226685,,11.10657597,10.84158707,,,38.19047928,17.80700493,15.33755684,3.627202749,8.765090942,17.2702446,,12.88433933,0
2003-04-04,13.27671337,4.885416985,,11.3617897,11.00340462,,,38.57910538,18.08065605,15.51482773,3.661947727,9.057675362,17.22816277,,13.13318157,0
2003-04-07,13.20575809,4.984489441,,10.96478748,10.86733532,,,38.38127136,18.01223946,15.57302761,3.704137802,9.835827827,17.32167244,,13.46496582,0
2003-04-08,13.1584568,4.891609669,,11.05930901,10.86733532,,,38.55083847,18.08065605,15.60213184,3.689247608,9.860728264,17.23751259,,13.43039799,0
2003-04-09,13.14793968,4.916378021,,10.95061016,10.71654892,,,37.94317627,17.61546326,15.48043156,3.649539471,9.649069786,17.28894043,,13.19538593,0
2003-04-10,13.32927895,4.891609669,,11.76351547,10.77539158,,,38.56497192,17.69755936,15.68150711,3.629683495,9.835827827,17.15336037,,13.42349148,0
2003-04-11,13.13480091,5.015448093,,11.81550407,10.86365318,,,37.43445206,17.71808434,15.66828442,3.633407354,9.823374748,17.17206383,,13.47879028,0
2003-04-14,13.33190632,5.256933212,,12.03290844,11.02546978,,,37.2012825,18.16274261,15.58625698,3.742607117,9.773573875,17.35906601,,13.7276268,0
2003-04-15,13.51060963,5.170246124,,12.16996956,10.99604797,,,39.06663895,18.58003616,15.82438374,3.828230381,9.866954803,17.33569717,,13.672328,0
2003-04-16,13.42388153,5.71513319,,11.89584827,11.21670532,,,38.53671265,18.23114586,15.83231449,3.826990128,9.804701805,17.35438919,,13.6239481,0
2003-04-17,13.50272846,5.826589584,,11.9100275,11.21670532,,,39.15143204,18.72370338,15.80585861,3.86049366,9.960330963,17.47595406,,13.72072124,0
2003-04-18,13.50272846,5.826589584,,11.9100275,11.21670532,,,39.15143204,18.72370338,15.80585861,3.86049366,9.960330963,17.47595406,,13.72072124,0
2003-04-21,13.4922123,6.142377377,,11.93838692,11.15786171,,,38.8475914,18.79211044,15.71854877,3.804653645,9.96655941,17.48530579,,13.86587143,0
2003-04-22,13.4659338,6.390050888,,12.20305252,11.3086462,,,39.56125259,18.91524506,15.68150711,3.835675716,9.991458893,17.756464,,13.95573616,0
2003-04-23,13.37658596,6.724415302,,12.19360065,11.36381054,,,39.55417633,19.07258415,15.62330437,3.809616566,9.866954803,17.74243736,,14.02485085,0
2003-04-24,13.48432732,6.501506805,,11.95729065,11.17992878,,,38.93944931,18.91524506,15.95402718,3.850568771,9.910529137,17.45257378,,14.25295162,0
2003-04-25,13.50797844,6.167146206,,11.99509907,11.14315224,,,38.86172485,18.79211044,15.80851269,3.854291439,9.842049599,17.3123188,,14.23913002,0
2003-04-28,13.5657959,6.2909832,,12.34484005,10.99604797,,,39.63189316,19.09311104,16.11806297,3.907648802,10.53927517,17.23283195,,14.58473778,0
2003-04-29,13.68668747,6.390050888,,12.65204144,11.14315224,,,39.97812271,19.32570648,16.13657951,3.89896369,10.75715446,17.39179993,,14.64694405,0
2003-04-30,13.93897152,6.440071106,,12.67094803,11.9522295,,,39.79439926,19.24360847,16.1048317,3.968456268,10.64510536,17.1673851,,14.70936584,0
2003-05-01,13.93108749,6.239992142,,12.71820831,11.89706039,,,39.52590561,18.8126297,15.90375805,3.941155434,10.68245888,17.30764198,,14.54292488,0
2003-05-02,14.15709877,6.277504444,,12.57169724,12.41928196,,,39.6742897,19.50356865,15.98841858,3.972176313,10.95013905,17.32167244,,14.66775703,0
2003-05-05,14.2911253,6.283759594,,12.35429001,12.28689098,,,39.27154541,19.78404236,15.9751873,3.964730501,10.887887,17.53205299,,14.72323895,0
2003-05-06,14.30164242,6.271254539,,12.51025391,12.37147427,,,39.50470734,20.16713715,15.89052677,3.993273258,11.1306715,17.76581764,,14.82725906,0
2003-05-07,14.42253113,6.252498627,,12.77964973,12.24643517,,,38.91826248,20.24239159,15.84289455,3.953564644,10.82563782,17.78451347,,14.75790215,0
2003-05-08,14.19125938,6.202479362,,12.94033909,12.19127083,,,38.8687973,19.99611855,15.91169453,3.922538996,10.73848343,17.99490738,,14.54292488,0
2003-05-09,14.17287159,6.183720112,,12.90252972,12.17288113,,,39.42699432,20.32447815,15.92756557,3.996995449,10.94391537,18.25671005,,14.85500145,0
2003-05-12,14.33054733,6.277504444,,12.84581661,12.18023872,,,40.0629158,20.57759857,16.06515503,4.037946224,11.38590527,18.25671005,,15.0491848,0
2003-05-13,14.38355446,6.340032101,,12.72766304,12.3310194,,,39.20795822,20.48866653,16.23447609,4.057801247,11.37345314,18.22398567,,15.05612183,0
2003-05-14,14.37295532,6.265002251,,12.47717285,12.29056644,,,38.08449936,20.24923134,16.26887703,4.036706448,11.55397892,18.0891819,,15.03531742,0
2003-05-15,14.66979504,6.227489948,,12.38264847,12.32733917,,,37.98558807,20.09189224,16.38529015,4.0230546,11.57888603,18.07017136,,14.99370956,0
2003-05-16,14.86061954,6.265002251,,12.28812218,12.4082489,,,37.39205551,19.96875381,16.58901596,4.037946224,11.52908421,18.09869385,,15.03531742,0
2003-05-19,14.67244625,6.139950752,,12.33538628,12.41192818,,,37.07407761,19.20256996,16.41968346,3.931227207,11.30497646,18.06065559,,14.59839821,0
2003-05-20,14.84471989,6.014901638,,12.53388786,12.51857853,,,37.31433487,20.98120499,16.59429741,3.942394018,10.55173016,18.32213211,,14.80645943,0
2003-05-21,15.00904083,6.046164989,,12.66149521,12.34205437,,,37.15888596,20.94700432,16.45142937,3.923727274,10.7696085,18.31263542,,14.75097847,0
2003-05-22,15.23431873,6.077427387,,12.61895847,12.57742023,,,37.37791824,21.0975132,16.58371544,3.858992815,10.89411259,18.48852158,,14.73016644,0
2003-05-23,15.5470686,5.977387905,,12.68985271,12.78704357,,,36.74200821,20.89227867,17.26898003,3.866464615,11.08086777,18.57410049,,14.79259109,0
2003-05-26,15.5470686,5.977387905,,12.68985271,12.78704357,,,36.74200821,20.89227867,17.26898003,3.866464615,11.08086777,18.57410049,,14.79259109,0
2003-05-27,15.63718605,6.340032101,,12.63786316,12.62522697,,,37.09529114,21.51480865,17.54413223,3.932439566,11.06219006,18.49328613,,14.75097847,0
2003-05-28,15.46226025,6.408808231,,12.68985271,12.51857853,,,37.6958847,21.72686958,17.52561188,3.939908743,11.36722851,18.10344887,,14.59147072,0
2003-05-29,15.09650612,6.302516937,,12.88362408,12.21701622,,,37.31433487,22.23311234,17.32983017,3.961071014,11.41703224,17.59000778,,14.59839821,0
2003-05-30,15.18661499,6.565122604,,13.03013706,12.2537899,,,37.17300797,22.22626877,17.58646011,4.076839924,11.65981102,17.88475609,,15.20175934,0
2003-06-02,15.33238888,6.921515465,,13.36569881,12.15449429,,,37.06702805,22.32888031,17.66584206,4.063147545,11.76563835,18.0273819,,15.17401886,0
2003-06-03,15.61332893,6.683918953,,13.39878368,12.3310194,,,37.3425827,22.36309052,17.94629288,4.043229103,11.93372345,18.2555809,,15.11159611,0
2003-06-04,15.76705074,6.602636814,,13.42241478,12.3751545,,,38.05622482,22.22626877,18.21294212,4.045717239,11.82167053,18.37442398,,15.13934135,0
2003-06-05,15.39865017,6.627645969,,13.24754143,12.41928196,,,38.59323502,22.45201683,17.96245003,4.038250446,12.00219822,18.29360962,,15.16708565,0
2003-06-06,15.36153793,6.696425438,,13.4602232,12.36044312,,,37.88665771,22.47938919,17.78468704,3.94986558,13.11028767,18.51704216,,15.08385372,0
2003-06-09,15.34829235,6.577626705,,13.2806263,12.33837318,,,38.00678253,22.267313,17.70927429,3.912523985,12.99200916,18.36016464,,14.95902634,0
2003-06-10,15.59477806,6.877749443,,13.65872288,12.23907948,,,38.69213486,22.31528664,17.48840904,3.900074244,13.49002743,18.75475502,,14.80645943,0
2003-06-11,15.53382206,7.084079742,,13.94229507,12.50754452,,,39.13729858,22.54145241,17.65809822,3.860238075,13.47135258,18.97818756,,14.93823051,0
2003-06-12,15.84921265,7.04656744,,14.01318645,12.79072285,,,38.88292313,22.56886673,17.84394073,3.900074244,13.45890331,18.76901436,,15.07692528,0
2003-06-13,15.73258686,6.858989239,,14.17387867,12.79807854,,,38.21167755,23.00064659,17.69041824,3.817914486,13.35929298,18.47426414,,14.80645943,0
2003-06-16,15.98172569,7.021553516,,14.62759495,13.01137638,,,39.03838348,23.61746979,18.04595184,3.845300198,13.81996346,18.65967751,,15.22256184,0
2003-06-17,15.89426422,7.30291748,,14.29203415,13.2173233,,,38.90411377,23.60375786,17.91128159,3.807955265,13.81996346,18.49803543,,14.76484966,0
2003-06-18,15.96052456,7.202877045,,14.46217728,13.13273811,,,39.09520721,22.91154671,18.059412,3.809198618,13.72658539,18.58836174,,14.52905846,0
2003-06-19,15.94197178,7.052819729,,14.32511711,12.82749271,,,38.56441498,22.56200981,18.229105,3.778078556,13.42154503,18.46951485,,14.21004105,0
2003-06-20,15.89956951,7.202877045,,14.24477196,12.74291134,,,38.40162277,22.26731491,18.15637779,3.775591373,13.70790482,18.48376846,,14.01585579,0
2003-06-23,15.80415154,7.065321922,,13.77687931,12.41192818,,,38.03360367,21.87665176,18.08903694,3.702143431,13.92578888,18.30311966,,13.55120373,0
2003-06-24,15.77234745,7.096583366,,13.65872288,12.50754452,,,38.64226532,22.08226585,17.96514511,3.687206507,14.02539349,18.35541344,,13.49572372,0
2003-06-25,15.7696991,7.009050846,,13.94229507,12.50387001,,,38.34502411,22.23990822,17.89511681,3.646126032,13.84485817,18.46475601,,13.15590096,0
2003-06-26,15.98968506,7.021553516,,14.41491413,12.48180008,,,38.49363327,22.25361443,18.18600845,3.672267437,13.97559166,18.76425552,,13.40556431,0
2003-06-27,15.81210423,6.896502972,,14.4432745,12.36411762,,,38.07608032,22.25361443,17.97861099,3.733266354,13.92578888,18.73098564,,13.39169502,0
2003-06-30,15.85186577,6.871492863,,14.84027195,12.3310194,,,37.98407364,22.69908333,18.00555038,3.745713234,13.7328043,18.55507851,,13.3154068,0
2003-07-01,15.87571812,6.765202999,,14.53306961,12.22069168,,,38.46532822,22.68538094,18.00285339,3.809198618,13.65810394,18.75475502,,13.40556431,0
2003-07-02,15.9949789,6.796464443,,13.90921307,12.43031216,,,39.44199371,22.91840363,18.15369034,3.850280285,14.14367104,19.06375885,,13.60668087,0
2003-07-03,15.83065605,6.796464443,,13.6445446,12.4854784,,,38.89703369,22.8909893,17.82508087,3.790527105,14.08141994,19.20638466,,13.46798134,0
2003-07-04,15.83065605,6.796464443,,13.6445446,12.4854784,,,38.89703369,22.8909893,17.82508087,3.790527105,14.08141994,19.20638466,,13.46798134,0
2003-07-07,15.78029156,6.996545315,,13.83831787,12.55903435,,,40.02235031,23.1445694,17.66348076,3.891360044,14.25572681,19.38228607,,13.52346516,0
2003-07-08,15.56031609,6.977786541,,14.32511711,12.57006741,,,40.12850952,23.67915344,17.55304718,3.921235323,14.19347477,19.37277985,,13.67603588,0
2003-07-09,15.30588722,6.952778816,,14.34874916,12.36411762,,,39.46322632,22.95267296,17.1759758,3.844055414,14.22460175,19.19688225,,13.46104813,0
2003-07-10,14.97459316,6.959031582,,14.29676056,12.35676384,,,39.37122345,22.22619247,16.96858025,3.812934399,13.85731411,18.88786316,,13.41943741,0
2003-07-11,15.09385777,7.05907011,,14.23059559,12.41192818,,,40.00818253,22.73335648,17.15981102,3.860238075,14.05651665,19.15885353,,13.54426289,0
2003-07-14,14.98253536,7.071574688,,13.76742649,12.53329086,,,40.09311295,22.87728691,17.17328072,3.919990063,13.64565277,19.30622292,,13.73151493,0
2003-07-15,14.70955276,7.277905941,,13.78160572,12.55903435,,,40.5673027,22.73335648,16.85544968,3.900074244,13.12273598,19.51539803,,13.58587646,0
2003-07-16,14.50812531,6.871492863,,13.70125961,12.60683918,,,40.09311295,22.95952797,16.64537621,3.908788443,13.14763546,19.25392151,,13.66910458,0
2003-07-17,14.45776558,6.771454334,,13.39878368,12.58845425,,,39.4915657,22.68538094,16.66691399,3.861482859,12.75544834,19.11606026,,13.28073502,0
2003-07-18,14.73340702,6.871492863,,13.37514877,12.7539444,,,40.34082794,22.67167282,16.88507462,3.923727274,13.31571579,19.36802864,,13.53733349,0
2003-07-21,14.60353565,6.596385002,,13.46967506,12.82014179,,,39.60477829,22.03429222,16.69115257,3.845300198,12.99200916,19.28244781,,13.3500824,0
2003-07-22,14.88712597,6.615141392,,13.49330521,12.98195553,,,40.27005386,21.76699829,16.8069725,3.934927702,13.12273598,19.34900284,,13.44023895,0
2003-07-23,14.84207344,6.621396065,,13.40350723,12.92679501,,,39.98696136,22.01372719,16.77734947,3.887623787,13.20366478,19.22539902,,13.05187321,0
2003-07-24,14.84471989,6.677667141,,13.23336697,12.98195553,,,39.37122345,21.57509995,16.78542519,3.969784498,13.12273598,19.51539803,,13.40556431,0
2003-07-25,14.94013214,6.858989239,,13.42241478,12.91207886,,,39.76754761,21.93148232,16.90932655,4.056923866,13.34684658,19.84343529,,13.14202881,0
2003-07-28,14.80231476,6.783959866,,13.56419945,13.29455566,,,39.74632645,21.760149,16.82852364,3.995925426,13.23478794,19.49638939,,13.03800106,0
2003-07-29,14.92157936,6.771454334,,13.46495056,13.60715103,,,39.27215576,21.63678169,16.69922829,3.922480583,13.78883266,19.76260948,,12.70511627,0
2003-07-30,15.12565804,6.720966339,,13.44604683,13.84619617,,,39.56232071,21.45174217,16.66961098,3.860238075,13.9444685,20.06211662,,13.15091228,0
2003-07-31,15.23167324,6.979711056,,13.63509274,13.72851467,,,39.56938934,21.38319397,16.61034966,3.896338701,14.32420349,20.13343048,,13.39470291,0
2003-08-01,15.23167324,6.87873745,,13.37987614,13.51153278,,,39.11644363,21.10905838,16.48376274,3.845300198,14.2993021,20.14294052,,13.18574238,0
2003-08-04,15.41984844,6.840873718,,13.41768742,13.42327023,,,39.51278305,21.21185684,16.42989159,3.892604351,14.05651665,20.18097305,,13.23449802,0
2003-08-05,15.35093594,6.638927937,,12.9686985,13.23938942,,,39.13766479,20.76638222,16.2413559,3.811687708,13.6954546,20.10015297,,12.85835743,0
2003-08-06,15.53115845,6.720966339,,12.99705601,13.25777721,,,39.44908905,21.46544075,16.32754135,3.800485611,13.58339977,20.14768791,,12.89318848,0
2003-08-07,15.72199249,6.765143394,,12.74656677,13.52256584,,,40.34082794,21.90407372,16.572649,3.830362797,13.7328043,20.27605057,,13.15787411,0
2003-08-08,15.71404362,6.758833408,,13.11048603,13.93078232,,,40.88578415,22.42495155,16.57803345,3.841564655,14.87202358,20.26653671,,13.21360111,0
2003-08-11,15.66368484,6.758833408,,13.17665195,13.91974354,,,40.83624649,22.40438271,16.61574364,3.806711197,14.79109097,20.1999836,,12.96285057,0
2003-08-12,15.8439064,6.771452904,,13.1199379,13.89032364,,,41.61474228,22.70594025,16.79620361,3.851524591,14.80976963,20.20473862,,13.04642677,0
2003-08-13,15.92409325,6.821939468,,13.00178051,13.66599274,,,41.09809113,22.74021912,16.78273964,3.802975893,14.42380619,20.18854332,,13.06036377,0
2003-08-14,15.86262035,6.790386677,,13.49330521,13.03711891,,,40.99903107,22.67167282,16.8069725,3.857747078,14.28684807,20.46854401,,13.22056866,0
2003-08-15,15.80916882,6.796696186,,13.52166176,13.03711891,,,41.11932373,22.98694801,16.74501991,3.855257511,14.30552769,20.25130463,,13.04642677,0
