Dates,HON,AMZN,GOOG,CVX,COP,FB,MRO,MRK,C,PYPL,CRM,AXP,QCOM,V,GILD,Party
1998-03-18,24.24219894,7.109375,,15.94662285,6.551992893,,3.060645819,29.92116547,252.6986084,,,20.1727314,2.100466251,,1.084705949,1
1998-03-19,24.35026169,7,,15.98237801,6.635458946,,3.092197418,29.80739212,253.4799805,,,20.21170235,2.100466251,,1.091549397,1
1998-03-20,24.42231369,7,,16.56637192,6.852464199,,3.165821314,30.00648689,258.4298401,,,20.23768425,2.065324783,,1.084705949,1
1998-03-23,24.35026169,6.984375,,16.56637192,6.969316959,,3.244705915,29.82161713,252.4380188,,,19.77005577,2.076137066,,1.082994819,1
1998-03-24,24.71046829,7.020833492,,16.29225159,6.860811234,,3.218410969,30.00648689,258.4298401,,,19.93892288,2.059917927,,1.084705949,1
1998-03-25,24.67444229,6.807291508,,15.98237801,6.760656834,,3.123751163,29.57985687,260.5138245,,,19.77005577,2.09235692,,1.081284046,1
1998-03-26,24.31423187,6.895833492,,16.07772827,6.794036865,,3.213151217,29.23854637,263.1190491,,,19.32840919,2.127500534,,1.088127613,1
1998-03-27,24.27823257,7.083333492,,15.8274374,6.794036865,,3.155303955,29.06791306,258.4298401,,,19.22450066,2.159938574,,1.082994819,1
1998-03-30,23.91800499,7.15625,,15.83936405,6.743961811,,3.134268761,28.72659683,252.1774902,,,18.91275024,2.14372015,,1.06417501,1
1998-03-31,24.20616722,7.127604008,,15.31495667,6.668838978,,3.165821314,29.16745567,250.0933533,,,19.08160973,2.314027786,,0.985473871,1
1998-04-01,24.45831871,7.510416508,,15.73209572,6.685537815,,3.197374344,29.55142212,248.530304,,,19.19852066,2.316731453,,0.937569141,1
1998-04-02,25.46691513,7.921875,,15.91087246,6.844118595,,3.239445686,30.12024307,255.3036652,,,19.64016342,2.314027786,,0.980341196,1
1998-04-03,25.79111481,7.75,,15.62482357,6.802388668,,3.207892656,29.90694046,257.1271667,,,20.57540703,2.411346912,,0.988895833,1
1998-04-06,26.15131378,7.385416508,,15.27920055,6.727266788,,3.207892656,30.02071571,304.2801819,,,21.77044868,2.359983683,,1.183937669,1
1998-04-07,26.43948555,7.166666508,,15.39837933,6.7356143,,3.207892656,29.75052261,285.0022278,,,21.61784554,2.308621645,,1.177094102,1
1998-04-08,26.18733025,7.385416508,,15.07659149,6.627108097,,3.129009962,29.08211899,280.3128662,,,21.73561478,2.278885126,,1.166828513,1
1998-04-09,26.11529732,7.9375,,15.31495667,6.660497665,,3.123751163,28.72659683,280.5734863,,,22.41607666,2.332951546,,1.142876387,1
1998-04-10,26.11529732,7.9375,,15.31495667,6.660497665,,3.123751163,28.72659683,280.5734863,,,22.41607666,2.332951546,,1.142876387,1
1998-04-13,26.43948555,7.859375,,15.04084492,6.627108097,,3.092197418,28.49904823,277.1867676,,,22.18052483,2.314027786,,1.149719715,1
1998-04-14,27.15991783,8.098958015,,15.04084492,6.618766785,,3.092197418,28.44217873,278.7499084,,,21.95806503,2.368093967,,1.173672318,1
1998-04-15,26.7996788,8.010416985,,15.26728344,6.685537815,,3.155303955,28.10086441,269.8924561,,,21.72252846,2.362686872,,1.159984946,1
1998-04-16,26.54754257,8.208333015,,15.97045994,6.768999577,,3.165821314,27.17649841,263.9006348,,,21.43464279,2.416752815,,1.149719715,1
1998-04-17,26.76366615,7.90625,,15.89896011,6.752309322,,3.228927851,27.38981247,269.8924561,,,22.40299225,2.408643484,,1.139454603,1
1998-04-20,26.33141708,7.854166508,,15.97045994,6.702227116,,3.181598663,27.8164463,268.3293762,,,21.72252846,2.546511889,,1.154852509,1
1998-04-21,27.05183983,7.755208492,,16.19691277,6.693880558,,3.202632666,27.33293343,270.9345093,,,21.56549644,2.584358215,,1.132610679,1
1998-04-22,26.51152611,7.270833492,,16.03005791,6.610415459,,3.123751163,27.21915054,271.9765625,,,22.1936245,2.497852802,,1.136032701,1
1998-04-23,26.18733025,6.75,,16.06581116,6.501911163,,3.071163893,27.38981247,265.7241821,,,21.57858658,2.441083431,,1.125766993,1
1998-04-24,25.5029335,7.072916508,,15.72017574,6.393408775,,2.997539282,26.50811195,262.0769958,,,21.32995987,2.451896667,,1.077862263,1
1998-04-27,24.8905735,6.895833492,,15.89896011,6.510261536,,2.987022161,25.6690464,255.3036652,,,21.27760506,2.365390539,,1.036800981,1
1998-04-28,24.63842964,7.96875,,15.6963377,6.385063648,,2.976502895,26.28056145,253.2194824,,,21.17292404,2.330247641,,1.047065854,1
1998-04-29,24.99863434,7.958333492,,15.87512398,6.608512878,,3.055386543,26.39433289,252.9589539,,,21.22527313,2.42756629,,1.057331443,1
1998-04-30,25.25078201,7.645833492,,15.76784992,6.744597435,,3.013314962,27.41825676,255.1481628,,,21.39538193,2.432973146,,1.040222526,1
1998-05-01,25.39486504,7.875,,16.47102737,6.846654892,,3.123751163,26.46545601,259.3181152,,,22.08893585,2.405940533,,1.040222526,1
1998-05-04,25.71906662,7.9375,,16.43528366,6.795622349,,3.039610386,26.43698883,258.0151367,,,21.86647224,2.470819235,,1.057331443,1
1998-05-05,25.5029335,7.809895992,,16.43528366,6.727586269,,3.008055925,26.38012123,254.8875427,,,21.44773293,2.432973146,,1.040222526,1
1998-05-06,25.43090057,7.53125,,16.33993149,6.64253521,,3.097456217,26.28056145,249.6750641,,,20.83268738,2.411346912,,1.023113728,1
1998-05-07,25.43090057,7.583333492,,16.11348152,6.5404706,,3.039610386,26.16680336,251.2390137,,,20.85886383,2.395126343,,1.02653563,1
1998-05-08,25.32282829,7.697916508,,16.18498993,6.531963825,,3.023833513,26.82097054,248.6327972,,,21.29069138,2.42756629,,1.029957414,1
1998-05-11,25.14271545,7.239583492,,16.20882607,6.727586269,,3.029090881,26.86362839,253.0631104,,,21.19909477,2.370797634,,0.980341196,1
1998-05-12,25.39486504,7.614583492,,16.07772827,6.770109177,,3.008055925,26.72143173,258.2757263,,,21.64401817,2.365390539,,0.985473871,1
1998-05-13,25.61100388,7.739583492,,16.12539864,6.778613567,,3.029090881,26.70718575,256.9725952,,,22.07583618,2.424862623,,0.988895833,1
1998-05-14,25.17874718,7.630208492,,16.37568474,6.846654892,,3.086937189,26.86362839,253.3238678,,,22.01042175,2.395126343,,0.971786916,1
1998-05-15,24.85456085,7.46875,,16.20882607,6.880678177,,3.060645819,26.56499481,261.1425171,,,21.78795815,2.47622633,,1.019691825,1
1998-05-18,24.65634727,7.338541508,,15.99746132,6.778613567,,3.035258055,27.21915054,261.1425171,,,21.69636536,2.424862623,,0.985473871,1
1998-05-19,24.83710289,7.53125,,15.90072536,6.965732098,,3.035258055,27.04850578,265.0518494,,,21.46081734,2.432973146,,0.99745059,1
1998-05-20,25.52401543,7.385416508,,15.76772499,6.99124527,,3.051344872,27.43245697,270.5248413,,,22.21979904,2.387017727,,0.983763158,1
1998-05-21,25.2709446,7.395833492,,15.62260818,6.923202515,,3.024529934,27.00584602,264.5306091,,,22.03659248,2.397830248,,0.985473871,1
1998-05-22,24.69249344,7.166666508,,15.65889072,6.897685051,,2.976268291,26.84941673,263.2275085,,,21.74869728,2.396478891,,0.959810615,1
1998-05-25,24.69249344,7.166666508,,15.65889072,6.897685051,,2.976268291,26.84941673,263.2275085,,,21.74869728,2.396478891,,0.959810615,1
1998-05-26,24.15019226,6.822916508,,15.30822945,6.795622349,,2.895828247,26.50811195,261.6637268,,,21.35612869,2.314027786,,0.934147298,1
1998-05-27,23.28251648,7.21875,,15.42914677,6.846654892,,2.901191473,27.03427124,254.6268005,,,21.22527313,2.324841499,,0.920460165,1
1998-05-28,23.78868675,7.161458492,,15.52587986,6.863665581,,3.003081083,27.06272507,256.9725952,,,21.64401817,2.297807932,,0.951256156,1
1998-05-29,24.72865105,7.34375,,15.45333099,6.787119865,,3.003081083,26.6218586,255.408844,,,21.48698807,2.254554272,,0.88624233,1
1998-06-01,25.2709446,7.135416508,,15.28404522,6.685059071,,2.901191473,26.50811195,262.7062683,,,21.73561478,2.176160574,,0.889664054,1
1998-06-02,25.23477936,7.28125,,15.25987244,6.787119865,,2.85828805,26.19524574,266.35495,,,21.64401817,2.205895662,,0.913616478,1
1998-06-03,24.65634727,7.041666508,,15.2719574,6.727586269,,2.863652229,25.81397247,260.6212463,,,21.50006676,2.173455477,,0.899929523,1
1998-06-04,24.403265,7.3125,,15.50169277,6.846654892,,2.938728333,26.53064156,263.2275085,,,21.76178932,2.21670866,,0.913616478,1
1998-06-05,25.19862556,7.375,,15.9611845,7.042273998,,3.013806105,27.41929436,268.4399719,,,21.87956238,2.243741512,,0.913616478,1
1998-06-08,25.16248894,7.708333492,,15.67098427,6.965732098,,2.970906258,27.86361504,270.5248413,,,22.82173729,2.238335371,,0.927303731,1
1998-06-09,25.09017181,8.541666985,,15.47751427,6.90619421,,2.911915064,28.20761299,269.4823608,,,22.42916489,2.292402506,,0.920460165,1
1998-06-10,24.87325478,9.020833015,,15.36868572,6.804133415,,2.869014978,28.92427254,265.3123474,,,22.54693985,2.23292923,,0.893085837,1
1998-06-11,24.29480553,10.41666698,,15.10266495,6.608512878,,2.863652229,29.01028061,258.5363464,,,21.78795815,2.124797106,,0.875976801,1
1998-06-12,24.403265,10.16666698,,15.74353123,6.608512878,,2.852926493,28.99592781,259.5787048,,,21.5131588,2.119390249,,0.86571157,1
1998-06-15,23.75251961,10.95833302,,15.36868572,6.58300209,,2.761763096,28.43693924,249.6750641,,,21.21218681,2.022072077,,0.879398823,1
1998-06-16,23.427145,12.27083302,,15.71935177,6.668051243,,2.836838245,29.03894043,250.1963806,,,21.22527313,2.103170395,,0.947834492,1
1998-06-17,24.07789993,13.16666698,,16.1909256,6.863665581,,2.949454546,29.29693222,258.5363464,,,21.9711628,2.116686821,,0.906772971,1
1998-06-18,24.62018394,12.02083302,,15.85235691,6.795622349,,2.863652229,29.5549202,256.9725952,,,22.06276321,2.13020277,,0.937569141,1
1998-06-19,24.4394207,12.63541698,,15.73143482,6.685059071,,2.879740238,29.09625816,255.6694946,,,22.29831123,2.13020277,,0.935858309,1
1998-06-22,24.36713028,13.5625,,15.81608772,6.770109177,,2.938728333,28.85260582,253.0631104,,,22.08893585,2.178863049,,0.94612354,1
1998-06-23,24.72865105,15.44791698,,16.26348877,6.787119865,,2.954817533,29.19659996,254.1056976,,,22.16745186,2.230225563,,0.944412768,1
1998-06-24,25.19862556,16.63541603,,16.25138664,6.744597435,,2.96017909,30.09959984,261.4032288,,,22.7432251,2.408643484,,0.944412768,1
1998-06-25,25.16248894,16.51041603,,16.28766823,6.693562508,,2.954817533,29.95625114,258.5363464,,,22.84791183,2.438379049,,0.923881948,1
1998-06-26,25.37939453,15.70833302,,16.17884636,6.676553726,,2.938728333,30.14257813,256.4512939,,,23.13580322,2.341060877,,0.947834492,1
1998-06-29,25.19862556,16.45833397,,15.9611845,6.58300209,,2.938728333,30.44358253,256.1907959,,,23.38444328,2.419456482,,0.961521506,1
1998-06-30,25.66860771,16.625,,16.2030201,6.557480335,,2.944093943,30.67292023,252.8027954,,,23.98185349,2.430269718,,0.877687931,1
1998-07-01,25.30709839,19.02083397,,16.43276024,6.651037216,,3.110333681,30.53675079,263.2275085,,,23.61290932,2.42756629,,0.831493795,1
1998-07-02,25.63247299,20.66666603,,16.46904182,6.71057415,,3.083520651,30.44358253,265.3123474,,,23.53383446,2.351874828,,0.694622278,1
1998-07-03,25.63247299,20.66666603,,16.46904182,6.71057415,,3.083520651,30.44358253,265.3123474,,,23.53383446,2.351874828,,0.694622278,1
1998-07-06,25.66860771,23.25,,16.37230301,6.73608923,,3.088884115,30.93090248,266.0944214,,,23.87644196,2.378907204,,0.68606782,1
1998-07-07,25.88555527,20.35416603,,15.9611845,6.608512878,,3.035258055,30.58691025,269.2218018,,,24.0345726,2.343764544,,0.658693492,1
1998-07-08,25.99400139,17.85416603,,16.09420013,6.634027481,,3.056706667,30.64423752,288.7683411,,,24.13997459,2.369445562,,0.698044121,1
1998-07-09,25.63247299,17.58333397,,15.67098427,6.548974991,,3.051344872,30.2572422,285.1197205,,,24.10044479,2.462708235,,0.677513361,1
1998-07-10,25.37939453,16.58333397,,15.84026814,6.5404706,,3.035258055,30.38624001,287.7258301,,,24.6275177,2.44378686,,0.658693492,1
1998-07-13,24.94556808,17.9375,,15.64679813,6.344849586,,2.906552792,30.93090248,292.1564331,,,24.56163979,2.419456482,,0.643295586,1
1998-07-14,25.45170212,19.16666603,,15.90072536,6.523460865,,2.981630802,31.50424004,296.3263855,,,24.85153198,2.438379049,,0.650138974,1
1998-07-15,26.24707222,18.75,,16.04582977,6.446914196,,3.008442402,31.33223152,293.4596252,,,24.15315819,2.492445469,,0.660404325,1
1998-07-16,26.31938553,18.89583397,,16.08210182,6.497946739,,2.997718096,31.7335701,295.8052673,,,24.29810143,2.500556469,,0.650138974,1
1998-07-17,26.46399117,19.96875,,16.02165031,6.336348057,,2.997718096,31.64755821,298.9326172,,,24.41669464,2.47622633,,0.636452019,1
1998-07-20,26.53629875,22.91666603,,15.86445427,6.39588356,,2.938728333,31.7335701,302.8420105,,,24.15315819,2.449193478,,0.651850045,1
1998-07-21,26.57243538,22.01041603,,16.02165031,6.327839851,,2.970906258,29.4832592,287.7258301,,,23.70514107,2.489742994,,0.626186609,1
1998-07-22,26.97013474,22.33333397,,16.27557182,6.353356838,,3.003081083,28.6949501,288.7683411,,,23.53383446,2.903348207,,0.626186609,1
1998-07-23,26.35552788,21.27083397,,15.779809,6.106705666,,2.965542793,28.30794144,279.9072876,,,22.94089127,2.735744238,,0.629608393,1
1998-07-24,25.99400139,20.70833397,,16.05792046,6.361862659,,3.019170046,28.838274,277.3009644,,,22.57192612,2.72492981,,0.629608393,1
1998-07-27,26.39167976,20.92708397,,16.54159546,6.23428154,,2.986992598,28.68060684,281.4709778,,,23.78421021,2.716819763,,0.615921438,1
1998-07-28,26.21092606,19.82291603,,16.55368805,6.208768845,,2.938728333,28.55160713,275.2160339,,,23.66560936,2.63842392,,0.591968834,1
1998-07-29,26.21092606,17.96875,,16.55368805,6.208768845,,2.992355585,28.27928543,276.2585754,,,23.77103806,2.651941299,,0.602234125,1
1998-07-30,26.28322601,18.95833397,,16.50531578,6.323905468,,3.008442402,28.93860817,284.9665527,,,24.00820541,2.684380531,,0.636452019,1
1998-07-31,25.16248894,18.47916603,,15.98536968,6.14173317,,2.92800355,28.33661461,280.5343323,,,23.27030373,2.696545362,,0.643295586,1
1998-08-03,25.19862556,18.04166603,,15.695158,5.959565639,,2.852926493,27.86361504,272.4520569,,,23.13853836,2.635721207,,0.648428202,1
1998-08-04,23.13792038,18.3125,,15.15103531,5.916191101,,2.783212185,27.31894684,257.8517151,,,22.44016075,2.55191803,,0.615921438,1
1998-08-05,21.40257263,17.69791603,,15.22358799,5.890165329,,2.649147272,27.77761459,261.7625122,,,22.86182404,2.519479036,,0.629608393,1
1998-08-06,21.33026505,18.25,,14.88501453,5.760044098,,2.616969109,28.03561783,263.3269043,,,21.30695915,2.565434933,,0.648428202,1
1998-08-07,21.4748764,19.33333397,,14.96966553,5.916191101,,2.713499546,28.40827179,255.2444916,,,21.29377747,2.541105032,,0.66724807,1
1998-08-10,20.96874237,20.27083397,,14.64318275,5.725343704,,2.740311623,28.92427254,256.8088379,,,21.25424767,2.549215317,,0.677513361,1
1998-08-11,20.49875069,20.66666603,,15.35659695,5.959565639,,2.63842082,28.43693924,245.0765686,,,20.76671219,2.449193478,,0.639873743,1
1998-08-12,20.89643478,21.72916603,,15.45333099,6.054986477,,2.584794521,28.72360611,246.9015503,,,20.7930584,2.378907204,,0.656982541,1
1998-08-13,21.33026505,21.25,,15.44124413,6.401978493,,2.568706989,29.06759834,236.7333832,,,20.08150291,2.314027786,,0.653560996,1
1998-08-14,21.43873596,20.45833397,,15.50169277,6.228478909,,2.531167984,29.21092987,233.6048126,,,19.75208473,2.357281208,,0.636452019,1
1998-08-17,22.19795036,19.94791603,,15.68307495,6.445351601,,2.560096979,30.09959984,242.7298431,,,20.26598358,2.324841499,,0.633885741,1
1998-08-18,22.36192322,21.44791603,,15.81221962,6.445351601,,2.593059063,30.15691757,248.4657898,,,21.16201401,2.422160387,,0.622764826,1
1998-08-19,22.50714493,21.45833397,,15.84904861,6.506073952,,2.637008667,30.0279274,242.7298431,,,21.29377747,2.405940533,,0.626186609,1
1998-08-20,22.72495079,21.52083397,,15.81221962,6.558121681,,2.669970751,29.51193428,234.3870087,,,20.47681999,2.400532961,,0.603945017,1
1998-08-21,21.74479675,21.61458397,,15.75083542,6.375953674,,2.598553658,29.58359718,227.8688965,,,20.04197884,2.324841499,,0.615921438,1
1998-08-24,20.32902527,22.45833397,,15.45620537,6.219808102,,2.560096979,30.1282444,224.7402802,,,20.48998833,2.335654497,,0.591968834,1
1998-08-25,20.94615746,21.9375,,15.35798931,6.28053093,,2.532628536,30.61557961,229.9546814,,,20.4241066,2.308621645,,0.571438193,1
1998-08-26,21.12766838,21.20833397,,15.02652264,6.037637711,,2.543614864,30.58691025,227.8688965,,,20.48998833,2.227522135,,0.561172664,1
1998-08-27,20.90986252,19.83333397,,14.83010101,5.803418159,,2.384296179,29.61225319,210.661438,,,19.18547821,2.122093439,,0.533798456,1
1998-08-28,20.90986252,17.6484375,,14.78099346,5.864141941,,2.422752142,29.21092987,201.5362854,,,18.44758797,1.992334843,,0.513267815,1
1998-08-31,19.92969894,13.95833302,,14.54773998,5.664622307,,2.285407543,26.58797073,185.1108856,,,16.44470596,1.900423169,,0.499580592,1
1998-09-01,20.43793297,13.32552052,,14.8546505,6.063660622,,2.384296179,28.09294891,180.9394073,,,17.28801918,2.057214022,,0.54748553,1
1998-09-02,19.92969894,14.64583302,,14.56001186,5.907512665,,2.422752142,27.72330093,185.6324005,,,17.65697289,2.043697119,,0.54748553,1
1998-09-03,19.16737175,14.3125,,14.86693287,5.9682374,,2.433739901,28.53190422,171.5535278,,,16.28657722,1.905829072,,0.499580592,1
1998-09-04,19.74819374,14.375,,15.29660416,6.063660622,,2.571084499,28.21424294,162.9497528,,,15.52231979,1.840949774,,0.516689539,1
1998-09-07,19.74819374,14.375,,15.29660416,6.063660622,,2.571084499,28.21424294,162.9497528,,,15.52231979,1.840949774,,0.516689539,1
1998-09-08,20.58314323,15.375,,15.71400928,6.245833397,,2.626021385,28.99395943,175.9857025,,,16.8663559,2.119390249,,0.56801635,1
1998-09-09,20.61944008,14.08333302,,15.76311779,6.115708828,,2.647996902,29.21053123,167.1212769,,,16.16798782,2.141016483,,0.571438193,1
1998-09-10,19.42148209,13.27083302,,15.71400928,6.323905468,,2.768859863,28.60409546,164.774765,,,14.65264416,1.924752712,,0.554329157,1
1998-09-11,19.49407578,12.67708302,,16.20507431,6.610170364,,3.043549776,29.57152176,170.5106964,,,16.52376556,1.968005061,,0.639873743,1
1998-09-14,20.90986252,12.28125,,16.20507431,6.584148407,,2.972130537,30.49563026,173.1178589,,,17.22212601,2.000443697,,0.660404325,1
1998-09-15,21.20027351,12.16666698,,16.2296257,6.558121681,,2.911696911,31.30421829,179.1144257,,,17.89414787,2.062619925,,0.691200554,1
1998-09-16,21.30918121,14.08333302,,16.25418282,6.480049133,,2.922684908,31.24645805,179.8966217,,,18.35534096,2.054510117,,0.677513361,1
1998-09-17,20.94615746,12.83333302,,16.00865555,6.514748573,,2.834786177,30.91437149,169.7284851,,,17.68331718,2.032884598,,0.677513361,1
1998-09-18,20.76464653,13.28125,,16.37694359,6.471372128,,2.834786177,31.0587635,167.6427307,,,17.81509209,2.078840733,,0.663826227,1
1998-09-21,20.76464653,14.25,,16.1559639,6.462700844,,2.895216227,31.33308601,165.2962189,,,17.9336834,2.138313055,,0.682646036,1
1998-09-22,20.5105381,14.69791698,,15.92271328,6.401978493,,2.790834427,31.56413078,164.2533264,,,17.12989616,2.181566238,,0.721996546,1
1998-09-23,21.20027351,17.52083397,,16.63475037,6.740293026,,3.01608181,32.01174927,179.1144257,,,17.59108162,2.219411135,,0.764769018,1
1998-09-24,20.65573502,17.02083397,,16.1436882,6.63619566,,2.950154543,31.67963982,168.9463196,,,16.70824051,2.130965471,,0.698044121,1
1998-09-25,20.61944008,18.20833397,,16.37694359,6.679568291,,3.076511145,30.38011932,167.9033813,,,16.97177696,2.255341053,,0.701465964,1
1998-09-28,20.47422981,19.27083397,,16.6470356,6.471372128,,3.065523624,29.74478912,168.9463196,,,17.49884987,2.16689682,,0.672380865,1
1998-09-29,20.94615746,18.85416603,,17.28540993,6.610170364,,3.186386347,30.48118782,163.4711609,,,17.05084229,2.144784927,,0.629608393,1
1998-09-30,20.54684639,18.60416603,,16.51199722,6.263179302,,3.114966869,29.93249512,156.431778,,,16.3656311,2.119910479,,0.591968834,1
1998-10-01,19.7118969,17.10416603,,16.49971008,6.14173317,,3.076511145,28.87843895,149.1316528,,,15.4959774,2.053576469,,0.562883496,1
1998-10-02,19.89340782,18.375,,17.21175003,6.610170364,,3.186386347,29.51377106,160.8639679,,,15.68044758,2.106091499,,0.562883496,1
1998-10-05,20.40162849,17.45052147,,17.46956253,6.558121681,,3.323730707,29.74478912,143.9172211,,,15.28513241,1.940256715,,0.550907314,1
1998-10-06,20.47422981,18.05208397,,17.23631287,6.584148407,,3.25231123,29.48488998,143.9172211,,,14.9688921,1.954076648,,0.566305339,1
1998-10-07,20.14751434,15.57291698,,17.16264534,6.471372128,,3.16441226,29.06614876,132.4456024,,,15.61283684,1.896034002,,0.544063807,1
1998-10-08,20.03860664,14.36458302,,16.94166756,6.297879219,,3.065523624,29.34050179,135.5742188,,,15.42633152,1.730200291,,0.513267815,1
1998-10-09,20.90986252,15.19791698,,16.8311882,6.349928856,,3.13144803,30.04802704,147.8280487,,,16.41213799,1.810353875,,0.561172664,1
1998-10-12,21.20027351,15.53125,,16.70841026,6.436677933,,3.19188118,30.29349327,145.7422638,,,16.99828339,1.860103965,,0.574859858,1
1998-10-13,21.67219353,15.22916698,,16.4137764,6.289206505,,3.098484755,30.20685005,145.3512268,,,16.73184586,1.835228682,,0.564594507,1
1998-10-14,21.16396713,15.58333302,,16.52426338,6.124384403,,3.065523624,29.88918304,148.6102905,,,17.23806763,2.014882565,,0.600523174,1
1998-10-15,21.56328773,16.17708397,,16.84345245,6.159085274,,3.103979826,30.78440857,166.0783539,,,18.86330032,2.11714673,,0.678368866,1
1998-10-16,22.07151604,16.57291603,,17.07670975,6.115708828,,3.103979826,31.41973114,174.421463,,,18.94322395,2.100562811,,0.680935323,1
1998-10-19,22.68864632,17.625,,16.95394707,6.002936363,,2.972130537,30.89993095,178.3322449,,,19.0764389,2.100562811,,0.715153039,1
1998-10-20,22.68864632,17.79166603,,17.16264534,6.17643404,,2.950154543,30.17797279,189.0217438,,,19.11640358,2.183480024,,0.783588767,1
1998-10-21,22.32562637,18.33333397,,17.13809395,6.185110092,,2.851265907,30.78440857,183.2859344,,,18.55689049,2.288508177,,0.74594903,1
1998-10-22,22.3982296,19.11458397,,16.00865555,6.028962135,,2.845773697,30.82772827,187.9789124,,,18.9698658,2.26363349,,0.78701061,1
1998-10-23,21.8174057,19.35416603,,15.89816093,6.054986477,,2.884228706,30.16352081,194.4968414,,,18.67679024,2.399064302,,0.780166924,1
1998-10-26,21.78109932,20.23958397,,15.79994869,6.081010342,,2.933672905,30.40899849,193.1932678,,,18.78335762,2.41012001,,0.817806602,1
1998-10-27,21.45438766,19.38541603,,15.54214001,5.942214489,,2.889722824,30.43788528,181.7215881,,,18.53026199,2.374189138,,0.74594903,1
1998-10-28,21.56328773,19.51041603,,15.41936874,5.838117123,,2.763367176,30.49563026,184.8502045,,,18.54358101,2.446050644,,0.718574762,1
1998-10-29,21.23657608,21.08333397,,15.68946171,6.000060558,,2.851265907,31.40531158,189.9582214,,,18.26383018,2.421174526,,0.766479909,1
1998-10-30,22.61603355,21.07291603,,16.00865555,6.13299942,,2.873242378,31.20314407,196.2206268,,,18.77669907,2.4598701,,0.7767452,1
1998-11-02,23.19686317,21.83333397,,15.9349823,6.274804115,,2.867748022,31.99729538,192.5675659,,,19.58265495,2.578717232,,0.879398823,1
1998-11-03,23.88661766,21.01041603,,15.86132336,6.407745361,,2.911696911,32.24278641,184.2177734,,,19.27626038,2.548314333,,0.872555256,1
1998-11-04,23.88661766,21.63541603,,15.64035416,6.345704079,,2.889722824,31.9540081,184.2177734,,,20.03559685,2.432230711,,0.858867943,1
1998-11-05,24.1044178,21.41666603,,15.92271328,6.452056885,,2.774353027,32.79146576,187.8708191,,,20.22208977,2.504091263,,0.848602712,1
1998-11-06,24.68524742,20.76041603,,16.3646698,6.487506866,,2.812810898,33.48454285,192.5675659,,,20.74163055,2.517911196,,0.86571157,1
1998-11-09,24.06811333,21.14583397,,16.19280243,6.390017033,,2.779848814,33.6289444,187.3489075,,,20.22208977,2.504091263,,0.844325483,1
1998-11-10,23.85030556,21.95833397,,15.81221962,6.310254097,,2.713923216,33.91772461,181.6083832,,,19.83576393,2.515147448,,0.814384878,1
1998-11-11,24.17702484,21.10416603,,15.68946171,6.13299942,,2.686453581,33.26797867,176.9117126,,,19.72920036,2.423939466,,0.809252262,1
1998-11-12,23.81400299,21.83333397,,16.30328751,6.301390171,,2.807316303,33.58563614,175.0851135,,,19.68923187,2.440523148,,0.790432274,1
1998-11-13,23.81400299,21.29166603,,16.30328751,6.354570866,,2.807316303,33.64338303,181.0865326,,,20.15548134,2.426703215,,0.78701061,1
1998-11-16,24.57633591,21.04166603,,16.35239983,6.1418643,,2.825661659,34.03324509,184.2177734,,,20.6617012,2.399064302,,0.814384878,1
1998-11-17,24.68524742,24.75,,15.86132336,6.07982254,,2.769484758,34.04768753,189.1754608,,,21.18123817,2.434994221,,0.805830359,1
1998-11-18,24.74052811,27.33333397,,16.06724739,6.026646614,,2.741397381,34.50971985,184.739563,,,21.76738739,2.540023088,,0.841759145,1
1998-11-19,24.01179695,25.54166603,,16.00492668,5.964605331,,2.696455956,34.7263298,185.5223694,,,21.6075325,2.454341412,,0.874265969,1
1998-11-20,24.37616158,30.10416603,,16.12957764,6.186177731,,2.713308811,35.00065994,188.1317444,,,22.28693008,2.448814154,,0.864000797,1
1998-11-23,24.95915413,36.33333206,,16.0173912,6.230489254,,2.741397381,36.04029846,204.5704193,,,23.21943474,2.504091263,,0.874265969,1
1998-11-24,26.05225372,35.75,,15.88027954,6.159585476,,2.696455956,36.64675522,211.3546448,,,22.2469635,2.429466963,,0.862289846,1
1998-11-25,26.01582146,35.05208206,,16.02985764,6.1418643,,2.634663582,36.61787796,218.660675,,,22.07378387,2.432230711,,0.874265969,1
1998-11-26,26.01582146,35.05208206,,16.02985764,6.1418643,,2.634663582,36.61787796,218.660675,,,22.07378387,2.432230711,,0.874265969,1
1998-11-27,26.1251297,36.10416794,,17.07690239,6.310254097,,2.679603338,36.70449448,220.7481232,,,22.04712677,2.429466963,,0.872555256,1
1998-11-30,25.65144539,32,,16.67803574,5.955745697,,2.550398111,35.83816147,209.7890015,,,21.32778168,2.426703215,,0.852024555,1
1998-12-01,25.65144539,34.91666794,,16.34147835,5.849390507,,2.62904644,36.27132416,208.7453308,,,21.18123817,2.396300554,,0.872555256,1
1998-12-02,24.63121796,33.25,,16.06724739,5.973471165,,2.567252398,36.84243393,210.049942,,,21.47431183,2.388008595,,0.918749154,1
1998-12-03,24.95915413,31.58333397,,15.95506954,5.902569294,,2.488604307,36.02820969,201.1783142,,,20.59509468,2.382480383,,0.893085837,1
1998-12-04,25.54214668,31.41666603,,16.35394287,5.88484478,,2.567252398,36.66794968,206.9187927,,,21.02137756,2.38524437,,0.881109595,1
1998-12-07,26.01582146,31.83333397,,16.39133835,5.840531826,,2.556016207,36.6824913,204.8313141,,,21.35442543,2.357605696,,0.881109595,1
